Symbol,Trust_Score,Verdict,Current_Price,Actual_Return_1Y,pe_ratio,debt_to_equity,revenue_growth,profit_margins,roe,free_cash_flow,dividend_yield,cash_reserves,operating_costs,net_income,analyst_target,current_price,sector,rsi,macd,macd_signal,roc,sma_50,sma_200,ema_20,price_vs_sma50,price_vs_sma200,bb_upper,bb_lower,bb_position,atr,volatility,volume_trend,volume_ratio,trend_strength
MDT,85.7,TRUSTED,97.47,30.17079395232412,26.414635,59.563,0.066,0.13706,0.09822,3947000064.0,2.91,8327000064.0,0.0,4764000256.0,110.968,97.47,Healthcare,24.71904044274598,-0.0950482301785768,0.5216791668982534,-7.479826642193703,97.27719970703124,90.41978622436524,99.1287070947882,0.1981980507791544,7.797203787723707,105.8568535244572,95.59714656709554,0.1825446537012208,1.4049998692103796,22.02486141993169,-42.648913041736826,0.484199725806367,-0.4118329111971729
GIS,85.7,TRUSTED,46.64,-21.96834963684164,10.0301075,147.23,-0.072,0.1351,0.27173,2478249984.0,5.23,683400000.0,0.0,2526299904.0,52.57895,46.64,Consumer Defensive,53.76711143161534,0.0936150803545814,-0.0383092159820023,-0.660279804586753,47.171000213623046,50.82631540298462,47.0791818712578,-1.1256933742550883,-8.23651287752083,48.59471310770561,45.016286571859816,0.4537504966284973,0.8678572518484933,23.08456037386581,18.445504989065302,1.4767633181104232,0.1222304483820193
ISRG,85.7,TRUSTED,577.34,29.984689130002373,76.36773,0.0,0.229,0.28577998,0.16902,1966412544.0,0.0,4908800000.0,0.0,2746899968.0,599.60205,577.34,Healthcare,54.20663774526102,6.497014994262599,6.37143809859558,-0.26430256786915,544.4286041259766,508.8319995117188,562.6131977125209,6.045131075052173,13.463781249899984,586.4618392784298,544.3841629188357,0.7832149203058072,11.53214808872768,36.216334714773545,-21.91998441808233,0.6225510226861319,-0.075206008676833
IDXX,85.7,TRUSTED,682.31,38.47262522277819,54.06577,71.29,0.133,0.24654,0.64633006,675227520.0,0.0,208166000.0,0.0,1027425024.0,766.0,682.31,Healthcare,22.174028834008997,-1.5644991435449356,2.8073481412509573,-11.004590692751576,690.2679968261718,574.6993992614746,702.8766847789334,-1.1528854450979462,18.72467561918555,759.9332639991156,668.5827272118219,0.1502702756825098,16.928580147879465,44.43284124761326,3.1156291495554758,0.9114136409537028,-0.4828102913139953
CB,85.7,TRUSTED,313.3,22.85942212519624,13.086884,30.958,0.091,0.16442,0.1364,12573875200.0,1.24,6621000192.0,0.0,9674999808.0,311.08698,313.3,Financial Services,75.14476775770174,5.846652509312207,5.262595719025335,5.215434513981134,291.7375994873047,284.7099542236328,304.3473234449259,7.3910213642524925,10.041810321418962,318.16339768006776,287.5146021978619,0.8413180743131449,4.864996773856027,20.332526092163874,-50.078891897046695,0.5602916519045913,0.3766214238132451
VRTX,85.7,TRUSTED,459.21,-6.042065479482031,32.361523,10.594,0.11,0.31349,0.22307,2913550080.0,0.0,6287000064.0,0.0,3675099904.0,489.04166,459.21,Healthcare,47.08245338207912,7.658921810639981,7.232911090959362,6.837742224663389,432.2438012695313,440.77849899292,447.14190618504654,6.23865284044449,4.1815770288863945,469.6847470249675,423.8422549281575,0.7715055379675074,9.51356942313058,33.49888184032561,-47.93078215621443,0.482812988467272,0.2955037118330291
AON,85.7,TRUSTED,355.87,20.5572729197544,28.492393,214.88,0.074,0.15962,0.3769,1896499968.0,0.84,1166000000.0,0.0,2718000128.0,399.05264,355.87,Financial Services,63.31001475373218,1.8318438318427752,1.0274653931410842,1.3990209088370806,346.20520080566405,360.0165777587891,350.22300775280445,2.7916375285617403,-1.1517754730671852,358.6474108831246,340.83859070378946,0.8440426857046962,5.550709315708706,21.733498863212088,-40.34378159757331,0.4642084994740401,0.07243544864662
A,85.7,TRUSTED,138.36,5.652544528446774,30.275711,49.755,0.094,0.18754,0.20618999,923374976.0,0.74,1788999936.0,0.0,1303000064.0,168.29411,138.36,Healthcare,25.36170600238125,-2.378693692553128,-1.5652548287777523,-11.984730727503552,145.1036004638672,124.2973696899414,141.94417271011272,-4.64743799048245,11.313699521952278,156.83618773649474,131.52581330110294,0.2700152590272349,2.9692884172712053,31.65735106739489,-48.14193501331096,0.6321511213033516,-0.7019997266666856
REGN,85.7,TRUSTED,785.17,-28.22828807044931,18.833534,8.739,0.009,0.32131,0.15188,3511000064.0,0.45,8443599872.0,0.0,4577999872.0,789.8977,785.17,Healthcare,70.58510116693361,21.44420412694467,20.251609057462595,-0.2730813892777297,686.4413293457031,600.1304580688477,742.4423430740753,14.382679093427916,30.833216737031638,802.6102834414255,692.3067087460745,0.84188816564252,19.285714285714285,41.54637773173512,-16.565967538946747,0.7651630109900216,0.0448426878883262
CAT,85.7,TRUSTED,582.42,77.52488833499,29.944471,201.046,0.095,0.14339,0.46283,6289375232.0,1.04,6632999936.0,0.0,9272999936.0,591.9904,582.42,Industrials,46.66519154115757,5.547478567717349,9.565329493953342,2.7902786691597354,564.3851806640625,427.0066812133789,581.1750549436554,3.1954776390254853,36.39598829113308,620.3850382082102,553.3759481199148,0.4334342512630927,16.568555559430802,32.04716093401384,-34.82091755279092,0.628601476105881,0.024678719402749
UNH,85.7,TRUSTED,324.8,-34.4594032795773,16.916666,75.734,0.122,0.04042,0.17476,17768749056.0,2.72,30613999616.0,0.0,17589000192.0,392.24,324.8,Healthcare,37.13261149947441,-0.3828289094555543,-0.1060086636285285,0.2156939753801715,334.3376763916016,348.6693679046631,329.14836564494584,-2.8527112772840963,-6.84584948059474,341.546050785221,317.1153963583337,0.3145470972802806,7.776293127940859,47.51750813288017,-31.22145810199949,0.3864044762843699,0.0718309297211063
DOCS,85.7,TRUSTED,43.53,58.290909090909096,34.823997,1.029,0.232,0.40724,0.24605,206872368.0,0.0,878366976.0,0.0,253032992.0,67.9,43.53,Healthcare,18.203502243332775,-3.0225382437429005,-3.36330815805749,-14.764051224953304,54.65840003967285,59.68774991989136,46.59086680801032,-20.359910374798048,-27.07046447936179,53.48823682398875,40.06376360325735,0.2582026958559999,1.7131432124546595,60.50086758022173,8.754971747776953,1.4387946943462049,-1.0723962301457095
TRV,85.7,TRUSTED,292.46,41.67252065161206,11.509642,29.318,0.048,0.121350005,0.19809,14582375424.0,1.5,7390000128.0,0.0,5831000064.0,297.09525,292.46,Financial Services,68.27682888107405,2.911055416786212,2.3269411434851097,-0.0282807081965024,280.0221875,267.6508586883545,287.415830156705,4.441720874378268,9.269214710650605,298.4979038243037,275.9543270106572,0.7321670638542771,3.977872515262269,22.324813279110643,-34.82370454290965,0.7558475636882734,0.0644954354615261
AMZN,85.7,TRUSTED,232.14,19.35831839346585,32.788136,43.405,0.134,0.11063,0.24327,26080000000.0,0.0,94196998144.0,0.0,76482002944.0,295.59784,232.14,Consumer Cyclical,49.63234451952812,-0.8796469630572403,-1.224756514973733,1.075456629248628,229.7494000244141,215.97380020141603,228.32966379788067,1.0405247478253894,7.485259403296093,236.25638317762144,221.29161639513245,0.7249283034073215,4.424998692103794,34.5563805186435,-26.33280771227155,0.6558659448811822,-0.1405925901387557
ROST,85.7,TRUSTED,180.61,20.933919561614108,28.264477,88.181,0.104,0.0947,0.37425,1508112000.0,0.9,4061172992.0,0.0,2085963008.0,184.875,180.61,Consumer Cyclical,59.1570081381002,4.284043412890384,4.947391655574819,2.5617170504610853,167.82160858154296,146.3817774963379,178.22191942524717,7.620229681325477,23.382844298956527,185.3036115803644,173.9854707560614,0.5853019464173457,2.844251516226968,26.08518138725132,-46.92443478851246,0.5338296030929953,0.2147008972861618
GL,85.7,TRUSTED,142.37,67.24326296033702,10.33164,55.217,0.04,0.19363001,0.22277,1392902912.0,0.76,365540000.0,0.0,1150350976.0,168.3,142.37,Financial Services,85.45114098963826,2.1346466714795724,1.3521312072373792,5.171012966307799,134.56199951171874,130.0676288986206,137.3368214019873,5.80252644416805,9.458438139251244,144.2599433472881,128.17705463855177,0.8824870168333648,2.507857186453683,25.73781558926675,-22.59724648297365,0.6704833727933109,0.3955774528116925
BRO,85.7,TRUSTED,79.96,-13.916578438251095,24.230303,64.746,0.342,0.18691999,0.10695,1204625024.0,0.83,1190000000.0,0.0,989000000.0,92.71429,79.96,Financial Services,51.275709156396815,-0.2906114334673333,-0.5545508551827213,-0.6831487233439093,81.63322845458984,99.41837585449218,80.28748172591219,-2.0496915310019284,-19.572213489484707,82.53501319927375,77.49498863178093,0.489086991478289,1.6285721915108815,25.048413623489303,16.03274334529166,1.1267531248527611,0.0407631524509943
ULTA,85.7,TRUSTED,604.09,46.290017055375216,23.198542,97.784,0.129,0.09932,0.47967,975341888.0,0.0,204920992.0,0.0,1190072064.0,618.2174,604.09,Consumer Cyclical,67.19985309558409,19.18650647064908,17.815466644392554,15.943726576755145,542.7022015380859,479.3247010803223,579.0342884525415,11.311512122744682,26.02939625142313,636.5078848393102,516.8891244380336,0.7289901861957808,21.0942862374442,38.21935932675963,-6.185313091189217,1.0979276385834662,0.7327828667290053
WTW,85.7,TRUSTED,332.3,27.578984910637477,15.899521,75.685,-0.0,0.21576001,0.27633,1958125056.0,1.11,1924999936.0,0.0,2116000000.0,366.4737,332.3,Financial Services,73.33528414576543,2.665832022134282,1.278857104478151,3.6429395713489994,323.898998413086,320.1068124389648,326.1724889426408,2.593706501422566,3.809095864315232,335.94487899828863,312.4491181940942,0.8448702625254341,5.944281441824777,20.590249113513945,-24.377370938479302,0.8671996166794861,0.2528072027643386
PG,85.7,TRUSTED,143.18,-10.74006441668974,20.932747,67.125,0.03,0.19739,0.31902,12200999936.0,2.95,11171000320.0,0.0,16472999936.0,168.95454,143.18,Consumer Defensive,42.473316636506965,-0.9423040684528416,-1.1465903900904877,-3.576006883256036,146.96576232910155,155.24928939819335,144.59357361842498,-2.5759534692459853,-7.77413975239268,150.59054021734693,138.32046289544604,0.3960472010768362,2.509286063058036,19.000663477987544,-17.70548720658163,1.1602485373666358,-0.1379981859050779
GILD,85.7,TRUSTED,125.19,87.22751134393835,19.379257,116.243,0.03,0.27882,0.40706003,8028000256.0,2.52,8489999872.0,0.0,8110000128.0,132.37846,125.19,Healthcare,52.517998745631296,0.3591553675137646,0.0491434734113924,-0.8677999826854441,121.73630325317384,111.963178024292,122.28406641181252,2.8370330755401656,11.813548570624274,127.3105029603838,117.44566464215526,0.78504457441951,2.992351667962045,27.88405949160645,-23.145640524748785,0.7288913201286594,-0.1099927920800152
GE,85.7,TRUSTED,315.53,99.95733768808816,42.183155,115.246,0.238,0.18344,0.42131,5170500096.0,0.46,13109000192.0,0.0,8054000128.0,344.70587,315.53,Industrials,69.98226949554888,3.012077357807243,-0.15154376698679,7.527943073235739,300.4082012939453,258.84501853942874,299.3831294636236,5.0337498843965,21.899196886121864,314.0951675247436,276.4998367477174,1.0381651451097238,8.031430925641741,30.47008901710994,-45.30512945068268,0.5085844910996967,0.3309749941173054
STZ,85.7,TRUSTED,139.23,-44.58707362104693,20.295918,135.429,-0.15,0.12705,0.15912,2012125056.0,2.93,72000000.0,0.0,1222700032.0,170.69565,139.23,Consumer Defensive,51.59234753683278,1.2998740372043471,1.9641231792606288,5.333638555307283,136.04802658081056,158.83424953460693,139.55665979717804,2.338857259968017,-12.342585975322956,149.66326237561756,131.0437353050465,0.4396599543836578,4.077859061104911,32.22293695586998,-14.573123155491032,0.901180252311151,0.197283825351764
MRK,85.7,TRUSTED,105.04,-13.434294066303687,13.89418,79.708,0.037,0.29632,0.39485002,14527875072.0,3.24,18214000640.0,0.0,19033999360.0,110.03962,105.04,Healthcare,59.94421542775127,2.52687679900815,2.3951921609990072,0.2628952869137935,93.04081771850586,83.80722549438477,99.45897657067972,12.896687165115958,25.335256352765445,105.93097140452808,95.24179928638988,0.9166473811859696,2.493013775339506,30.41070732026952,-14.06300650444609,0.9301063795907992,-0.0435477156285539
K,85.7,TRUSTED,83.44,50.90083859112826,22.797813,145.099,0.008,0.10079,0.32112,504000000.0,0.0278,246000000.0,0.0,1276999936.0,83.41667,83.44,Consumer Defensive,94.1241984475194,0.2878598090405546,0.2876051746545797,0.8433233245933588,82.65304901123046,80.3492406463623,83.02943453400817,0.9521166364580912,3.846659620153954,83.48272688261143,82.53700730928311,0.9548233510121628,0.1410396339055018,7.309391408785196,794.1812167167395,14.074371375803942,0.0458914448188781
ES,85.7,TRUSTED,66.37,17.94874087996141,18.334255,184.357,0.051,0.102189995,0.0861,103500128.0,4.54,259340000.0,0.0,1343586048.0,72.73333,66.37,Utilities,57.72416400316184,-0.5295493033137006,-0.6962952565687673,1.7810054631868442,69.42702423095703,64.09121910095215,67.13851190435591,-4.40321548883539,3.5555317523926337,68.08583967614001,64.92882783484632,0.4564996852039501,1.314356198372603,27.09859389530928,-18.029428235261975,0.7640196607483545,0.1315383469608806
CSX,85.7,TRUSTED,36.59,10.775039745444383,23.75974,155.283,-0.009,0.20548001,0.22589001,922249984.0,1.42,618000000.0,0.0,2902000128.0,39.58333,36.59,Industrials,62.12120336387019,0.4213091641443256,0.4439627289558849,5.229940144592515,35.627307662963865,32.80627960205078,36.250681065092834,2.702119673850029,11.53352527758309,37.83989683364249,34.622250306860444,0.6115494133208547,0.494286128452846,23.5658647492706,-39.42607987945684,0.4664982515471845,0.2861168540647389
CMG,85.7,TRUSTED,37.79,-34.471993757840075,33.44248,154.574,0.075,0.13036,0.44958,1142371328.0,0.0,1421273984.0,0.0,1536593024.0,43.18182,37.79,Consumer Cyclical,81.33119396385696,0.975707117151515,0.4919106074066155,13.14371014698005,35.2397998046875,44.535050010681154,35.57399445791754,7.236707146391401,-15.14548449712327,38.41134102298871,32.010658717611875,0.9029259572937384,0.9914289202008928,38.86793581977269,-18.023964466235736,1.0323736342340577,0.6725511388481691
MNST,85.7,TRUSTED,77.67,52.80345701767685,44.13068,0.779,0.168,0.21654,0.25538,1592852480.0,0.0,2579330048.0,0.0,1726952960.0,76.04545,77.67,Consumer Defensive,67.3257973325862,1.4031857180181788,1.2059991730710775,3.809139916794529,71.74220031738281,64.17020008087158,74.61431688466122,8.2626373673212,21.03748791660363,77.47980495778803,72.11119388254399,1.0354268931929722,1.3835716247558594,23.41781161455175,-30.624344147359405,0.6436410379660574,0.128339960276692
BF-B,85.7,TRUSTED,26.64,-37.231865052821824,15.578947,64.03,-0.054,0.20828,0.20666,562249984.0,3.42,319000000.0,0.0,810000000.0,30.63333,26.64,Consumer Defensive,29.00245032475894,0.0010536459445305,0.4093909450081735,-6.774918846240976,28.273563423156737,29.718961191177367,28.94482370558404,-5.777708345635595,-10.360260514230148,31.543184150185,27.272733818565,-0.1481657389225578,1.0982724746905743,38.31597576742517,-4.600489372593375,1.3894449834305744,-0.120550948658643
DAL,85.7,TRUSTED,70.5,64.61844970974892,9.943583,117.299,0.064,0.07357,0.28514,2057874944.0,1.06,3791000064.0,0.0,4629000192.0,74.6125,70.5,Industrials,63.07561063396961,2.766202596502893,2.743391279531668,13.43523454403167,62.59830612182617,53.989983043670655,67.95224407468189,12.62285574116956,30.5797779987724,73.971248326043,62.27575027014842,0.7031979049157745,1.7357123238699776,50.95750400824214,-27.07782038778185,0.6192339418495021,0.6743722858750194
FIZZ,85.7,TRUSTED,31.85,-37.34015570988789,16.005026,12.008,-0.01,0.1555,0.40932,109643872.0,0.0,269313984.0,0.0,186528000.0,35.0,31.85,Consumer Defensive,29.323304856161315,-0.5486554962932857,-0.3083111043824907,-6.707671497126798,34.0785998916626,40.73520001411438,33.43170082125858,-6.539586477371988,-21.81209280810212,36.107214451367405,31.64978532738015,0.0449171593132319,1.0057141440255302,26.68919063524892,8.271387017378116,1.8674060250965647,-0.4092244573308629
RAIL,85.7,TRUSTED,10.85,241.194961390811,4.305556,0.0,0.417,0.17403999,0.0,12950000.0,0.0,62241000.0,0.0,81067000.0,15.33333,10.85,Industrials,81.17049074669053,0.3418904255833617,0.2225273585080841,38.56961030893933,8.885199985504151,8.344599981307983,9.190195319260823,22.11318146098083,30.02421213448068,10.53799506642143,7.464004979354936,1.101498477942732,0.5185715130397252,75.2031578450328,297.3347060169298,3.4344027589916397,1.2175756885236095
CNI,85.7,TRUSTED,98.75,-15.362725664239935,18.457945,101.641,0.013,0.26852,0.22676,2932375040.0,2.6,226000000.0,0.0,4617999872.0,112.06791,98.75,Industrials,50.69931593394624,0.8585801233340931,0.8047204277537602,6.560917180520848,95.93760009765624,97.43795204162598,97.41451698443682,2.931488696278596,1.3465471419324475,100.78351839490644,93.91148129991775,0.704087977582461,1.491427285330636,22.665359016923933,-38.74405285923591,0.6407675220694776,0.2088247295197064
CHD,85.7,TRUSTED,85.25,-16.671597265780818,26.892744,56.855,0.05,0.12742,0.18594,1012412480.0,1.38,305300000.0,0.0,782499968.0,97.26316,85.25,Consumer Defensive,55.28390028351521,0.0893629751139144,-0.1282347028787235,1.2951476835324387,84.83425659179687,93.37600799560546,84.5120475286537,0.4900654816881227,-8.702458126061563,86.39759677522004,82.18340374357878,0.727682911863889,1.7149996076311385,22.43526402852593,-40.86404435866802,0.726479297762709,0.0656606735845604
MOS,85.7,TRUSTED,24.29,-10.353262737307748,6.2927465,37.134,0.228,0.10334,0.101169996,192387504.0,3.62,153300000.0,0.0,1229200000.0,33.11579,24.29,Basic Materials,52.02157103318401,-0.449468042712251,-0.6066558551750265,1.4600659847241324,25.81286491394043,30.5268985748291,24.42579293562165,-5.899631844393423,-20.43082642022593,25.48324271730575,22.932666859110263,0.5321676875658128,0.874999863760812,39.1025475977608,-41.97876813968988,0.8321118605064302,0.034391253224096
FAST,85.7,TRUSTED,41.72,31.63332684794344,39.358494,13.283,0.117,0.15336001,0.32742,761350016.0,2.11,288100000.0,0.0,1226499968.0,44.0,41.72,Industrials,54.16666666666666,0.2148626122757235,0.0849617928875996,4.065854482193148,41.29746360778809,42.691769676208494,41.54894976480415,1.0231563297154935,-2.276243085905436,42.99594697932581,39.67005338688513,0.6163600177940927,0.7321417672293526,24.4377853309018,-36.02070607500296,0.7184071424216529,0.2739894901726613
ECL,85.7,TRUSTED,264.74,9.202810949485366,38.037354,103.915,0.178,0.12489,0.21869,1397549952.0,1.1,1402400000.0,0.0,1984600064.0,292.15,264.74,Basic Materials,51.62783036080237,-0.0912522910876418,-0.7166807759828887,-2.9173476907478277,264.2706881713867,261.93333877563475,262.882131295454,0.1775838501937534,1.0715136423104783,276.2911388316757,251.6497043690079,0.5312306751134599,4.443417053106844,20.788928039460806,-42.67760794347302,0.6431926153633786,-0.1888290411975049
LIN,85.7,TRUSTED,425.1,-1.6561280490925874,28.491957,64.673,0.031,0.21170999,0.17979999,3498374912.0,1.41,4509000192.0,0.0,7093000192.0,502.70834,425.1,Basic Materials,62.35859675008986,1.0400076820056938,-2.523775864104594,4.613360930472183,421.0364294433594,450.9261239624024,414.8231065950081,0.9651365953128026,-5.727350110467337,432.0096339490049,387.07108199337785,0.8462427571695689,7.700718470982143,19.2548649535273,-51.13824341453841,0.7573308214615003,0.2799257920117884
RPM,85.7,TRUSTED,105.4,-2.1480014979194606,19.700935,98.471,0.074,0.0916,0.24163,392990624.0,2.05,297075008.0,0.0,685984000.0,130.7143,105.4,Basic Materials,48.145519965651424,-0.3740105092865491,-0.5563284972900661,-1.6882730846472829,107.50583312988282,112.46272590637209,106.02702845711988,-1.958806831867213,-6.280057969049277,108.96045037357209,102.88255041988496,0.4141975230222,1.9892866952078685,26.99785707916031,-35.90726688526441,0.8475761462310235,-0.0117762801449185
MPLX,85.7,TRUSTED,53.99,45.07535943506409,11.4385605,179.964,0.045,0.41419998,0.34083998,1762875008.0,7.98,1764999936.0,0.0,4808000000.0,57.28571,53.99,Energy,43.33870737631793,0.3951010659763483,0.702259510902648,0.9914003050330742,52.176801986694336,49.773497352600096,54.01571064201053,3.475106987651038,8.471384471934112,56.08161760952987,52.92138303133928,0.3381453562030713,0.887857164655413,20.176730026650635,-40.14654240473684,0.5363575855690114,-0.0481603152536393
WES,85.7,TRUSTED,39.47,10.600190547269156,11.677515,210.296,0.078,0.34573,0.40493,676786112.0,9.22,177288000.0,0.0,1293170944.0,41.83333,39.47,Energy,52.21403681392659,0.1764683619869345,0.2005276756148885,1.205131335136218,38.51582962036133,37.45309406280518,39.1504217844443,2.4773492087455216,5.38515497415458,40.05647498363582,38.414525687750896,0.6428185910475278,0.7014282771519252,24.525909083710918,-58.26858048015099,0.4324314256267617,0.0038900935362934
NSC,85.7,TRUSTED,291.88,36.15844240243749,22.263922,116.353,0.017,0.24219,0.2048,1376499968.0,1.85,1418000000.0,0.0,2959000064.0,309.3684,291.88,Industrials,45.89795480400686,1.5912551798465984,2.142700045823969,0.9755785470271174,287.35843383789063,262.8963544464111,291.8348401133928,1.5734951588275476,11.024744142014876,298.092831034343,287.7671665242507,0.3983122204427536,3.8107125418526784,22.75361102110477,-26.958411608243104,0.6680969294046842,0.0455548664322725
SLB,85.7,TRUSTED,38.2,-14.005149780570978,14.863814,47.459,-0.025,0.10341,0.15182,2153999872.0,2.98,3584999936.0,0.0,3644999936.0,45.98552,38.2,Energy,54.2153193662153,0.6263600594106791,0.7523642307995847,7.247319433097959,36.32200141906738,35.11709238052368,37.88620702235723,5.170418122626376,8.778939751075713,40.63808818825702,35.113227500829886,0.5587060808852796,1.022857393537249,36.37234309886143,-45.20218511262452,0.4935268172225523,0.3981244217706728
LNG,85.7,TRUSTED,191.7,9.49568410163694,10.709497,228.113,0.191,0.21149,0.49438,1612499968.0,1.16,1122000000.0,0.0,3995000064.0,270.68182,191.7,Energy,15.73999446042825,-5.886455090516819,-5.710090447005469,-6.446735873203196,207.6483004760742,225.38394149780277,196.690043221006,-7.680440192030193,-14.945139536433627,215.28582898639,181.0851732108756,0.3103690118411749,4.130717686244419,30.393940531892564,-42.53107991979376,0.6283829645122738,-0.6491033341002597
BKR,85.7,TRUSTED,45.19,35.35569782704872,15.582758,33.042,0.015,0.104329996,0.1689,790000000.0,2.04,2692999936.0,0.0,2891000064.0,53.14286,45.19,Energy,22.453214456508903,-0.8925111079961212,-0.5138883236507453,-8.577790111854053,47.49621650695801,42.80849266052246,46.82939475306401,-4.855582296562865,5.563162396471677,51.91826502685332,43.44873517151093,0.2055915127449137,1.2428569793701172,35.83947549774619,3.798595577852564,1.0499049162297962,-0.6888623585185766
WMB,85.7,TRUSTED,59.75,46.619384577106096,30.95855,188.338,0.083,0.20462999,0.16902,484375008.0,3.35,70000000.0,0.0,2367000064.0,67.74714,59.75,Energy,43.62362297675596,-0.2082134726141902,-0.0329736835201284,1.4728922827990498,59.559846572875976,58.38889284133912,59.59284117701862,0.3192644677003266,2.331106298520576,62.660889244102925,57.45276851651719,0.44108645011148,1.2678037380403342,27.208974974000014,-9.052613371089524,0.8222571977265467,-0.1692397360281407
KMI,85.7,TRUSTED,27.28,44.64397082358891,22.360655,102.138,0.121,0.16612,0.08884,906625024.0,4.29,76000000.0,0.0,2712000000.0,31.1,27.28,Energy,51.28806436569665,-0.0275430036705088,-0.0167342768712526,2.8657625028786438,26.739383239746093,26.870597686767574,26.85588551906442,2.021802231009678,1.5236095774659315,27.83218213699524,26.083818038480835,0.6841725068485899,0.5007143020629883,25.111333293837543,-29.460747591177466,0.604968464044112,-0.1012994624192088
EOG,85.7,TRUSTED,103.99,-15.381603641163569,10.326714,26.835,-0.024,0.24410999,0.18476999,2926749952.0,3.92,3529999872.0,0.0,5529999872.0,136.20097,103.99,Energy,33.623677980947775,-1.380100854031994,-0.7086258241837833,-1.403245794827087,107.10538146972657,113.34072563171388,106.26243202579532,-2.9087087531989244,-8.250104025562994,114.36768141801586,100.38131836836108,0.2580141443917061,2.548571995326451,28.760861770452408,-40.24541149101109,0.6425253834402594,-0.320198977260651
BIRK,85.7,TRUSTED,42.69,-23.28841180687501,19.404545,49.157,0.155,0.16607,0.13027,198689632.0,0.0,329067008.0,0.0,348327008.0,61.737457,42.69,Consumer Cyclical,47.04909030082039,0.4604543526418254,0.7036191052368767,0.518006592141598,42.0323999786377,47.52204990386963,43.49906323810821,1.56450416441959,-10.168019449782152,46.90090911385234,40.83609039786641,0.3056823815617041,1.8954287937709264,38.02049704382109,23.02665893195577,1.774083399345354,0.1317848210028374
EPD,85.7,TRUSTED,32.12,21.259642893120308,12.166666,112.97,-0.127,0.10922,0.19724001,1170000000.0,6.79,206000000.0,0.0,5730999808.0,35.88889,32.12,Energy,49.7889840329642,0.0892047308755579,0.1736968501803389,-1.2300169749333807,31.492113494873045,30.79750632286072,32.08176421323306,1.993786276408348,4.2941548421482905,32.84163149506354,31.70336896270014,0.3660227384622496,0.3978575297764369,17.67469480389927,-17.094878377086197,0.6408940146257938,-0.1022542124175934
ICE,71.4,TRUSTED,161.95,10.996545827629795,29.49909,67.954,0.026,0.32431,0.114930004,3630374912.0,1.19,850000000.0,0.0,3161999872.0,191.14285,161.95,Financial Services,66.72277551783793,1.85030432191212,1.651250072151904,4.150463005213237,154.87877105712892,168.49483200073243,158.87859457905412,4.565652118007164,-3.884294239043363,163.89090541510816,153.79324528069262,0.8077863147472316,2.289267861073764,18.995238299001574,-40.8877636931017,0.6283856538186784,0.2267207802274901
HOLX,71.4,TRUSTED,74.87,-3.629813814889618,30.068274,52.037,0.062,0.13796,0.11116,807699968.0,0.0,2205900032.0,0.0,565699968.0,76.5,74.87,Healthcare,44.1666772630749,0.3341971746324788,0.4529438037271553,-0.0133473653879992,73.90500045776368,65.955050239563,74.76743859146654,1.3057334183630078,13.51670944777997,75.10399448862688,74.73200633534773,0.3709699086323917,0.2450005667550223,29.01737644485067,-56.218114169468414,0.4351700388463012,0.0063428812209016
WIMI,71.4,TRUSTED,2.7,-67.81883325965754,1.7197452,12.059,-0.353,0.38756,0.13178,290783840.0,0.0,3189628416.0,0.0,170275360.0,0.0,2.7,Communication Services,34.18804655395654,-0.124352262823367,-0.1291214659204073,-6.25000206960564,3.266000008583069,4.136074991226196,2.942219898738681,-17.330066117939424,-34.72071823138623,3.2241624205205506,2.6708376080896787,0.0527040156864109,0.1901428529194423,143.89345682668707,74.41776100993978,0.2185308646302741,-0.3987067035380066
HUM,71.4,TRUSTED,257.12,-31.595718446421436,24.029907,69.686,0.111,0.01022,0.07159,1578249984.0,1.38,22123999232.0,0.0,1291000064.0,287.83334,257.12,Healthcare,50.158263387179446,2.01658005747106,1.3975819709700583,8.088107381641114,259.38820068359377,257.6241680908203,256.6834943580882,-0.8744443889230963,-0.1957009613535493,273.95342932915247,236.85157555366007,0.5462912900841552,9.194280351911273,44.12428212784136,-42.22527644155682,0.5345907005265441,0.4306189397932773
THC,71.4,TRUSTED,198.76,47.89790974231505,13.511896,151.575,0.032,0.06495,0.27362,594875008.0,0.0,2975000064.0,0.0,1354000000.0,237.2381,198.76,Healthcare,28.34021222542449,-1.826055845631771,-1.0405866843615428,-9.017674449142437,202.9373999023437,172.68819992065428,200.76512871158835,-2.058469950594632,15.097612111401334,222.17548972003425,187.58551034100088,0.3230555312966864,5.025000435965402,41.67286812819129,-24.393011118674835,0.4903153881629154,-0.6552178546506452
FAF,71.4,TRUSTED,60.93,13.764625162795022,13.103226,53.431,0.407,0.06805,0.092889994,1109987456.0,3.61,2991500032.0,0.0,482300000.0,77.2,60.93,Financial Services,33.270996259775586,-0.1812479799904025,0.1755159282561128,-6.591374919822349,62.62161323547363,60.96100275039673,63.22344427831245,-2.701324419632793,-0.0508561930122568,66.33176813464591,61.31188954968026,-0.0760753946615804,1.428287351256064,26.89420139886528,25.759916172100123,0.865714186221203,-0.2341916013992317
